day,vix1d_anchor,snap_pt,side,target_delta,D,spot,half_day
2025-07-07,14.25,12:00,p,0.3,0.7481,6223.44,0
2025-07-07,14.25,12:00,c,0.05,2.4756,6223.44,0
2025-07-07,14.25,12:00,c,0.1,1.8089,6223.44,0
2025-07-07,14.25,12:00,c,0.15,1.4701,6223.44,0
2025-07-07,14.25,12:00,c,0.2,1.1792,6223.44,0
2025-07-07,14.25,12:00,c,0.25,0.9631,6223.44,0
2025-07-07,14.25,12:00,c,0.3,0.747,6223.44,0
2025-11-25,14.53,06:35,p,0.05,4.0127,6709.61,0
2025-11-25,14.53,06:35,p,0.1,2.7854,6709.61,0
2025-11-25,14.53,06:35,p,0.15,2.0951,6709.61,0
2025-11-25,14.53,06:35,p,0.2,1.5982,6709.61,0
2025-11-25,14.53,06:35,p,0.25,1.2286,6709.61,0
2025-11-25,14.53,06:35,p,0.3,0.9139,6709.61,0
2025-11-25,14.53,06:35,c,0.05,2.416,6709.61,0
2025-11-25,14.53,06:35,c,0.1,1.9115,6709.61,0
2025-11-25,14.53,06:35,c,0.15,1.5869,6709.61,0
2025-11-25,14.53,06:35,c,0.2,1.317,6709.61,0
2025-11-25,14.53,06:35,c,0.25,1.0829,6709.61,0
2025-11-25,14.53,06:35,c,0.3,0.8681,6709.61,0
2025-11-25,14.53,08:00,p,0.05,4.2868,6712.0,0
2025-11-25,14.53,08:00,p,0.1,2.9261,6712.0,0
2025-11-25,14.53,08:00,p,0.15,2.2094,6712.0,0
2025-11-25,14.53,08:00,p,0.2,1.7232,6712.0,0
2025-11-25,14.53,08:00,p,0.25,1.3211,6712.0,0
2025-11-25,14.53,08:00,p,0.3,0.9955,6712.0,0
2025-11-25,14.53,08:00,c,0.05,2.176,6712.0,0
2025-11-25,14.53,08:00,c,0.1,1.7038,6712.0,0
2025-11-25,14.53,08:00,c,0.15,1.4119,6712.0,0
2025-11-25,14.53,08:00,c,0.2,1.1607,6712.0,0
2025-11-25,14.53,08:00,c,0.25,0.9326,6712.0,0
2025-11-25,14.53,08:00,c,0.3,0.7462,6712.0,0
2025-11-25,14.53,10:00,p,0.05,3.7058,6747.42,0
2025-11-25,14.53,10:00,p,0.1,2.3057,6747.42,0
2025-11-25,14.53,10:00,p,0.15,1.6924,6747.42,0
2025-11-25,14.53,10:00,p,0.2,1.2441,6747.42,0
2025-11-25,14.53,10:00,p,0.25,0.9352,6747.42,0
2025-11-25,14.53,10:00,p,0.3,0.7036,6747.42,0
2025-11-25,14.53,10:00,c,0.05,1.8646,6747.42,0
2025-11-25,14.53,10:00,c,0.1,1.3696,6747.42,0
2025-11-25,14.53,10:00,c,0.15,1.0829,6747.42,0
2025-11-25,14.53,10:00,c,0.2,0.8725,6747.42,0
2025-11-25,14.53,10:00,c,0.25,0.6949,6747.42,0
2025-11-25,14.53,10:00,c,0.3,0.5467,6747.42,0
2025-11-25,14.53,12:00,p,0.05,2.616,6754.29,0
2025-11-25,14.53,12:00,p,0.1,1.727,6754.29,0
2025-11-25,14.53,12:00,p,0.15,1.3225,6754.29,0
2025-11-25,14.53,12:00,p,0.2,1.0327,6754.29,0
2025-11-25,14.53,12:00,p,0.25,0.7975,6754.29,0
2025-11-25,14.53,12:00,p,0.3,0.6185,6754.29,0
2025-11-25,14.53,12:00,c,0.05,1.9213,6754.29,0
2025-11-25,14.53,12:00,c,0.1,1.3252,6754.29,0
2025-11-25,14.53,12:00,c,0.15,0.9992,6754.29,0
2025-11-25,14.53,12:00,c,0.2,0.8241,6754.29,0
2025-11-25,14.53,12:00,c,0.25,0.6489,6754.29,0
2025-11-25,14.53,12:00,c,0.3,0.4943,6754.29,0
2025-10-27,14.7,06:35,p,0.05,3.026,6849.35,0
2025-10-27,14.7,06:35,p,0.1,1.9662,6849.35,0
2025-10-27,14.7,06:35,p,0.15,1.465,6849.35,0
2025-10-27,14.7,06:35,p,0.2,1.1144,6849.35,0
2025-10-27,14.7,06:35,p,0.25,0.8362,6849.35,0
2025-10-27,14.7,06:35,p,0.3,0.6209,6849.35,0
2025-10-27,14.7,06:35,c,0.05,1.4264,6849.35,0
2025-10-27,14.7,06:35,c,0.1,1.081,6849.35,0
2025-10-27,14.7,06:35,c,0.15,0.8855,6849.35,0
2025-10-27,14.7,06:35,c,0.2,0.7308,6849.35,0
2025-10-27,14.7,06:35,c,0.25,0.5934,6849.35,0
2025-10-27,14.7,06:35,c,0.3,0.4709,6849.35,0
2025-10-27,14.7,08:00,p,0.05,2.9253,6849.57,0
2025-10-27,14.7,08:00,p,0.1,1.7818,6849.57,0
2025-10-27,14.7,08:00,p,0.15,1.2575,6849.57,0
2025-10-27,14.7,08:00,p,0.2,0.9341,6849.57,0
2025-10-27,14.7,08:00,p,0.25,0.6881,6849.57,0
2025-10-27,14.7,08:00,p,0.3,0.5084,6849.57,0
2025-10-27,14.7,08:00,c,0.05,1.1792,6849.57,0
2025-10-27,14.7,08:00,c,0.1,0.8987,6849.57,0
2025-10-27,14.7,08:00,c,0.15,0.7336,6849.57,0
2025-10-27,14.7,08:00,c,0.2,0.5983,6849.57,0
2025-10-27,14.7,08:00,c,0.25,0.4882,6849.57,0
2025-10-27,14.7,08:00,c,0.3,0.3849,6849.57,0
2025-10-27,14.7,10:00,p,0.05,3.3005,6860.15,0
2025-10-27,14.7,10:00,p,0.1,1.6682,6860.15,0
2025-10-27,14.7,10:00,p,0.15,1.0691,6860.15,0
2025-10-27,14.7,10:00,p,0.2,0.7726,6860.15,0
2025-10-27,14.7,10:00,p,0.25,0.5715,6860.15,0
2025-10-27,14.7,10:00,p,0.3,0.4299,6860.15,0
2025-10-27,14.7,10:00,c,0.05,1.4692,6860.15,0
2025-10-27,14.7,10:00,c,0.1,0.9337,6860.15,0
2025-10-27,14.7,10:00,c,0.15,0.7149,6860.15,0
2025-10-27,14.7,10:00,c,0.2,0.5513,6860.15,0
2025-10-27,14.7,10:00,c,0.25,0.4436,6860.15,0
2025-10-27,14.7,10:00,c,0.3,0.3454,6860.15,0
2025-10-27,14.7,12:00,p,0.05,2.1682,6863.97,0
2025-10-27,14.7,12:00,p,0.1,1.2473,6863.97,0
2025-10-27,14.7,12:00,p,0.15,0.9117,6863.97,0
2025-10-27,14.7,12:00,p,0.2,0.7133,6863.97,0
2025-10-27,14.7,12:00,p,0.25,0.5575,6863.97,0
2025-10-27,14.7,12:00,p,0.3,0.4017,6863.97,0
2025-10-27,14.7,12:00,c,0.05,1.7755,6863.97,0
2025-10-27,14.7,12:00,c,0.1,1.0717,6863.97,0
2025-10-27,14.7,12:00,c,0.15,0.847,6863.97,0
2025-10-27,14.7,12:00,c,0.2,0.6527,6863.97,0
2025-10-27,14.7,12:00,c,0.25,0.5054,6863.97,0
2025-10-27,14.7,12:00,c,0.3,0.4014,6863.97,0
2026-04-20,14.87,06:35,p,0.05,3.2679,7115.54,0
2026-04-20,14.87,06:35,p,0.1,2.2237,7115.54,0
2026-04-20,14.87,06:35,p,0.15,1.674,7115.54,0
2026-04-20,14.87,06:35,p,0.2,1.2954,7115.54,0
2026-04-20,14.87,06:35,p,0.25,1.0057,7115.54,0
2026-04-20,14.87,06:35,p,0.3,0.7576,7115.54,0
2026-04-20,14.87,06:35,c,0.05,2.3005,7115.54,0
2026-04-20,14.87,06:35,c,0.1,1.7407,7115.54,0
2026-04-20,14.87,06:35,c,0.15,1.3618,7115.54,0
2026-04-20,14.87,06:35,c,0.2,1.1187,7115.54,0
2026-04-20,14.87,06:35,c,0.25,0.8918,7115.54,0
2026-04-20,14.87,06:35,c,0.3,0.6926,7115.54,0
2026-04-20,14.87,08:00,p,0.05,3.4876,7095.0,0
2026-04-20,14.87,08:00,p,0.1,2.4073,7095.0,0
2026-04-20,14.87,08:00,p,0.15,1.7171,7095.0,0
2026-04-20,14.87,08:00,p,0.2,1.3049,7095.0,0
2026-04-20,14.87,08:00,p,0.25,0.9953,7095.0,0
2026-04-20,14.87,08:00,p,0.3,0.7555,7095.0,0
2026-04-20,14.87,08:00,c,0.05,2.0179,7095.0,0
2026-04-20,14.87,08:00,c,0.1,1.5553,7095.0,0
2026-04-20,14.87,08:00,c,0.15,1.2702,7095.0,0
2026-04-20,14.87,08:00,c,0.2,1.0342,7095.0,0
2026-04-20,14.87,08:00,c,0.25,0.8465,7095.0,0
2026-04-20,14.87,08:00,c,0.3,0.6747,7095.0,0
2026-04-20,14.87,10:00,p,0.05,2.5735,7100.1,0
2026-04-20,14.87,10:00,p,0.1,1.6727,7100.1,0
2026-04-20,14.87,10:00,p,0.15,1.2343,7100.1,0
2026-04-20,14.87,10:00,p,0.2,1.01,7100.1,0
2026-04-20,14.87,10:00,p,0.25,0.7241,7100.1,0
2026-04-20,14.87,10:00,p,0.3,0.5369,7100.1,0
2026-04-20,14.87,10:00,c,0.05,1.9478,7100.1,0
2026-04-20,14.87,10:00,c,0.1,1.4365,7100.1,0
2026-04-20,14.87,10:00,c,0.15,1.143,7100.1,0
2026-04-20,14.87,10:00,c,0.2,0.9071,7100.1,0
2026-04-20,14.87,10:00,c,0.25,0.7112,7100.1,0
2026-04-20,14.87,10:00,c,0.3,0.5779,7100.1,0
2026-04-20,14.87,12:00,p,0.05,2.1163,7106.62,0
2026-04-20,14.87,12:00,p,0.1,1.4243,7106.62,0
2026-04-20,14.87,12:00,p,0.15,1.0778,7106.62,0
2026-04-20,14.87,12:00,p,0.2,0.8458,7106.62,0
2026-04-20,14.87,12:00,p,0.25,0.6325,7106.62,0
2026-04-20,14.87,12:00,p,0.3,0.4916,7106.62,0
2026-04-20,14.87,12:00,c,0.05,1.6129,7106.62,0
2026-04-20,14.87,12:00,c,0.1,1.2882,7106.62,0
2026-04-20,14.87,12:00,c,0.15,1.0331,7106.62,0
2026-04-20,14.87,12:00,c,0.2,0.8105,7106.62,0
2026-04-20,14.87,12:00,c,0.25,0.644,7106.62,0
2026-04-20,14.87,12:00,c,0.3,0.5023,7106.62,0
2025-02-25,15.6,06:35,p,0.05,3.7421,5988.12,0
2025-02-25,15.6,06:35,p,0.1,2.7432,5988.12,0
2025-02-25,15.6,06:35,p,0.15,2.1104,5988.12,0
2025-02-25,15.6,06:35,p,0.2,1.6399,5988.12,0
2025-02-25,15.6,06:35,p,0.25,1.2616,5988.12,0
2025-02-25,15.6,06:35,p,0.3,0.9376,5988.12,0
2025-02-25,15.6,06:35,c,0.05,2.5852,5988.12,0
2025-02-25,15.6,06:35,c,0.1,2.0708,5988.12,0
2025-02-25,15.6,06:35,c,0.15,1.7243,5988.12,0
2025-02-25,15.6,06:35,c,0.2,1.4376,5988.12,0
2025-02-25,15.6,06:35,c,0.25,1.1863,5988.12,0
2025-02-25,15.6,06:35,c,0.3,0.9541,5988.12,0
2025-02-25,15.6,08:00,p,0.05,2.95,5936.47,0
2025-02-25,15.6,08:00,p,0.1,2.088,5936.47,0
2025-02-25,15.6,08:00,p,0.15,1.5449,5936.47,0
2025-02-25,15.6,08:00,p,0.2,1.1476,5936.47,0
2025-02-25,15.6,08:00,p,0.25,0.8189,5936.47,0
2025-02-25,15.6,08:00,p,0.3,0.5279,5936.47,0
2025-02-25,15.6,08:00,c,0.05,3.2413,5936.47,0
2025-02-25,15.6,08:00,c,0.1,2.5499,5936.47,0
2025-02-25,15.6,08:00,c,0.15,2.1201,5936.47,0
2025-02-25,15.6,08:00,c,0.2,1.798,5936.47,0
2025-02-25,15.6,08:00,c,0.25,1.518,5936.47,0
2025-02-25,15.6,08:00,c,0.3,1.2749,5936.47,0
2025-02-25,15.6,10:00,p,0.05,3.5287,5960.86,0
2025-02-25,15.6,10:00,p,0.1,2.4789,5960.86,0
2025-02-25,15.6,10:00,p,0.15,1.8979,5960.86,0
2025-02-25,15.6,10:00,p,0.2,1.4704,5960.86,0
2025-02-25,15.6,10:00,p,0.25,1.1564,5960.86,0
2025-02-25,15.6,10:00,p,0.3,0.882,5960.86,0
2025-02-25,15.6,10:00,c,0.05,2.4798,5960.86,0
2025-02-25,15.6,10:00,c,0.1,1.8803,5960.86,0
2025-02-25,15.6,10:00,c,0.15,1.5216,5960.86,0
2025-02-25,15.6,10:00,c,0.2,1.232,5960.86,0
2025-02-25,15.6,10:00,c,0.25,0.99,5960.86,0
2025-02-25,15.6,10:00,c,0.3,0.7734,5960.86,0
2025-02-25,15.6,12:00,p,0.05,4.2352,5965.58,0
2025-02-25,15.6,12:00,p,0.1,2.9082,5965.58,0
2025-02-25,15.6,12:00,p,0.15,2.2005,5965.58,0
2025-02-25,15.6,12:00,p,0.2,1.7142,5965.58,0
2025-02-25,15.6,12:00,p,0.25,1.3335,5965.58,0
2025-02-25,15.6,12:00,p,0.3,1.0019,5965.58,0
2025-02-25,15.6,12:00,c,0.05,3.0036,5965.58,0
2025-02-25,15.6,12:00,c,0.1,2.3219,5965.58,0
2025-02-25,15.6,12:00,c,0.15,1.8694,5965.58,0
2025-02-25,15.6,12:00,c,0.2,1.5245,5965.58,0
2025-02-25,15.6,12:00,c,0.25,1.2372,5965.58,0
2025-02-25,15.6,12:00,c,0.3,0.9658,5965.58,0
2025-02-10,16.02,06:35,p,0.05,2.7217,6053.75,0
2025-02-10,16.02,06:35,p,0.1,1.9783,6053.75,0
2025-02-10,16.02,06:35,p,0.15,1.531,6053.75,0
2025-02-10,16.02,06:35,p,0.2,1.2036,6053.75,0
2025-02-10,16.02,06:35,p,0.25,0.938,6053.75,0
2025-02-10,16.02,06:35,p,0.3,0.7112,6053.75,0
2025-02-10,16.02,06:35,c,0.05,1.7387,6053.75,0
2025-02-10,16.02,06:35,c,0.1,1.3781,6053.75,0
2025-02-10,16.02,06:35,c,0.15,1.1426,6053.75,0
2025-02-10,16.02,06:35,c,0.2,0.9495,6053.75,0
2025-02-10,16.02,06:35,c,0.25,0.779,6053.75,0
2025-02-10,16.02,06:35,c,0.3,0.6202,6053.75,0
2025-02-10,16.02,08:00,p,0.05,2.5489,6067.12,0
2025-02-10,16.02,08:00,p,0.1,1.7227,6067.12,0
2025-02-10,16.02,08:00,p,0.15,1.2527,6067.12,0
2025-02-10,16.02,08:00,p,0.2,0.933,6067.12,0
2025-02-10,16.02,08:00,p,0.25,0.6944,6067.12,0
2025-02-10,16.02,08:00,p,0.3,0.4977,6067.12,0
2025-02-10,16.02,08:00,c,0.05,1.54,6067.12,0
2025-02-10,16.02,08:00,c,0.1,1.1926,6067.12,0
2025-02-10,16.02,08:00,c,0.15,0.9791,6067.12,0
2025-02-10,16.02,08:00,c,0.2,0.8234,6067.12,0
2025-02-10,16.02,08:00,c,0.25,0.6881,6067.12,0
2025-02-10,16.02,08:00,c,0.3,0.5634,6067.12,0
2025-02-10,16.02,10:00,p,0.05,2.4308,6064.51,0
2025-02-10,16.02,10:00,p,0.1,1.6047,6064.51,0
2025-02-10,16.02,10:00,p,0.15,1.2231,6064.51,0
2025-02-10,16.02,10:00,p,0.2,0.9504,6064.51,0
2025-02-10,16.02,10:00,p,0.25,0.7329,6064.51,0
2025-02-10,16.02,10:00,p,0.3,0.5494,6064.51,0
2025-02-10,16.02,10:00,c,0.05,1.3952,6064.51,0
2025-02-10,16.02,10:00,c,0.1,1.0624,6064.51,0
2025-02-10,16.02,10:00,c,0.15,0.8416,6064.51,0
2025-02-10,16.02,10:00,c,0.2,0.6893,6064.51,0
2025-02-10,16.02,10:00,c,0.25,0.5478,6064.51,0
2025-02-10,16.02,10:00,c,0.3,0.4308,6064.51,0
2025-02-10,16.02,12:00,p,0.05,2.318,6067.84,0
2025-02-10,16.02,12:00,p,0.1,1.4776,6067.84,0
2025-02-10,16.02,12:00,p,0.15,1.0832,6067.84,0
2025-02-10,16.02,12:00,p,0.2,0.8068,6067.84,0
2025-02-10,16.02,12:00,p,0.25,0.6301,6067.84,0
2025-02-10,16.02,12:00,p,0.3,0.4764,6067.84,0
2025-02-10,16.02,12:00,c,0.05,1.6839,6067.84,0
2025-02-10,16.02,12:00,c,0.1,1.1782,6067.84,0
2025-02-10,16.02,12:00,c,0.15,0.9503,6067.84,0
2025-02-10,16.02,12:00,c,0.2,0.7263,6067.84,0
2025-02-10,16.02,12:00,c,0.25,0.5902,6067.84,0
2025-02-10,16.02,12:00,c,0.3,0.4714,6067.84,0
2025-03-27,16.14,06:35,p,0.05,3.6532,5684.35,0
2025-03-27,16.14,06:35,p,0.1,2.7666,5684.35,0
2025-03-27,16.14,06:35,p,0.15,2.1953,5684.35,0
2025-03-27,16.14,06:35,p,0.2,1.7496,5684.35,0
2025-03-27,16.14,06:35,p,0.25,1.3731,5684.35,0
2025-03-27,16.14,06:35,p,0.3,1.0434,5684.35,0
2025-03-27,16.14,06:35,c,0.05,2.9484,5684.35,0
2025-03-27,16.14,06:35,c,0.1,2.3352,5684.35,0
2025-03-27,16.14,06:35,c,0.15,1.9326,5684.35,0
2025-03-27,16.14,06:35,c,0.2,1.6092,5684.35,0
2025-03-27,16.14,06:35,c,0.25,1.3281,5684.35,0
2025-03-27,16.14,06:35,c,0.3,1.0668,5684.35,0
2025-03-27,16.14,08:00,p,0.05,3.2327,5731.54,0
2025-03-27,16.14,08:00,p,0.1,2.3874,5731.54,0
2025-03-27,16.14,08:00,p,0.15,1.8479,5731.54,0
2025-03-27,16.14,08:00,p,0.2,1.4642,5731.54,0
2025-03-27,16.14,08:00,p,0.25,1.1633,5731.54,0
2025-03-27,16.14,08:00,p,0.3,0.9043,5731.54,0
2025-03-27,16.14,08:00,c,0.05,2.2059,5731.54,0
2025-03-27,16.14,08:00,c,0.1,1.6663,5731.54,0
2025-03-27,16.14,08:00,c,0.15,1.3155,5731.54,0
2025-03-27,16.14,08:00,c,0.2,1.0497,5731.54,0
2025-03-27,16.14,08:00,c,0.25,0.8232,5731.54,0
2025-03-27,16.14,08:00,c,0.3,0.6246,5731.54,0
2025-03-27,16.14,10:00,p,0.05,3.3539,5689.22,0
2025-03-27,16.14,10:00,p,0.1,2.4804,5689.22,0
2025-03-27,16.14,10:00,p,0.15,1.9371,5689.22,0
2025-03-27,16.14,10:00,p,0.2,1.524,5689.22,0
2025-03-27,16.14,10:00,p,0.25,1.1872,5689.22,0
2025-03-27,16.14,10:00,p,0.3,0.8993,5689.22,0
2025-03-27,16.14,10:00,c,0.05,2.7704,5689.22,0
2025-03-27,16.14,10:00,c,0.1,2.1179,5689.22,0
2025-03-27,16.14,10:00,c,0.15,1.7352,5689.22,0
2025-03-27,16.14,10:00,c,0.2,1.4311,5689.22,0
2025-03-27,16.14,10:00,c,0.25,1.1639,5689.22,0
2025-03-27,16.14,10:00,c,0.3,0.9262,5689.22,0
2025-03-27,16.14,12:00,p,0.05,3.7423,5698.17,0
2025-03-27,16.14,12:00,p,0.1,2.7704,5698.17,0
2025-03-27,16.14,12:00,p,0.15,2.17,5698.17,0
2025-03-27,16.14,12:00,p,0.2,1.7248,5698.17,0
2025-03-27,16.14,12:00,p,0.25,1.35,5698.17,0
2025-03-27,16.14,12:00,p,0.3,0.6908,5698.17,0
2025-03-27,16.14,12:00,c,0.05,3.0958,5698.17,0
2025-03-27,16.14,12:00,c,0.1,2.348,5698.17,0
2025-03-27,16.14,12:00,c,0.15,1.8822,5698.17,0
2025-03-27,16.14,12:00,c,0.2,1.525,5698.17,0
2025-03-27,16.14,12:00,c,0.25,1.2129,5698.17,0
2025-03-27,16.14,12:00,c,0.3,0.9554,5698.17,0
2025-11-10,16.49,06:35,p,0.05,2.8638,6799.25,0
2025-11-10,16.49,06:35,p,0.1,2.0512,6799.25,0
2025-11-10,16.49,06:35,p,0.15,1.5368,6799.25,0
2025-11-10,16.49,06:35,p,0.2,1.1654,6799.25,0
2025-11-10,16.49,06:35,p,0.25,0.9224,6799.25,0
2025-11-10,16.49,06:35,p,0.3,0.6808,6799.25,0
2025-11-10,16.49,06:35,c,0.05,1.8806,6799.25,0
2025-11-10,16.49,06:35,c,0.1,1.4295,6799.25,0
2025-11-10,16.49,06:35,c,0.15,1.161,6799.25,0
2025-11-10,16.49,06:35,c,0.2,0.9571,6799.25,0
2025-11-10,16.49,06:35,c,0.25,0.7886,6799.25,0
2025-11-10,16.49,06:35,c,0.3,0.6204,6799.25,0
2025-11-10,16.49,08:00,p,0.05,3.0142,6782.76,0
2025-11-10,16.49,08:00,p,0.1,2.098,6782.76,0
2025-11-10,16.49,08:00,p,0.15,1.5698,6782.76,0
2025-11-10,16.49,08:00,p,0.2,1.2306,6782.76,0
2025-11-10,16.49,08:00,p,0.25,0.9442,6782.76,0
2025-11-10,16.49,08:00,p,0.3,0.707,6782.76,0
2025-11-10,16.49,08:00,c,0.05,1.8082,6782.76,0
2025-11-10,16.49,08:00,c,0.1,1.3825,6782.76,0
2025-11-10,16.49,08:00,c,0.15,1.1373,6782.76,0
2025-11-10,16.49,08:00,c,0.2,0.9336,6782.76,0
2025-11-10,16.49,08:00,c,0.25,0.764,6782.76,0
2025-11-10,16.49,08:00,c,0.3,0.6082,6782.76,0
2025-11-10,16.49,10:00,p,0.05,2.3752,6814.07,0
2025-11-10,16.49,10:00,p,0.1,1.5636,6814.07,0
2025-11-10,16.49,10:00,p,0.15,1.1661,6814.07,0
2025-11-10,16.49,10:00,p,0.2,0.903,6814.07,0
2025-11-10,16.49,10:00,p,0.25,0.6947,6814.07,0
2025-11-10,16.49,10:00,p,0.3,0.5344,6814.07,0
2025-11-10,16.49,10:00,c,0.05,1.4774,6814.07,0
2025-11-10,16.49,10:00,c,0.1,1.1068,6814.07,0
2025-11-10,16.49,10:00,c,0.15,0.8844,6814.07,0
2025-11-10,16.49,10:00,c,0.2,0.7143,6814.07,0
2025-11-10,16.49,10:00,c,0.25,0.5703,6814.07,0
2025-11-10,16.49,10:00,c,0.3,0.4459,6814.07,0
2025-11-10,16.49,12:00,p,0.05,2.5698,6832.23,0
2025-11-10,16.49,12:00,p,0.1,1.6772,6832.23,0
2025-11-10,16.49,12:00,p,0.15,1.2392,6832.23,0
2025-11-10,16.49,12:00,p,0.2,0.9308,6832.23,0
2025-11-10,16.49,12:00,p,0.25,0.7195,6832.23,0
2025-11-10,16.49,12:00,p,0.3,0.5376,6832.23,0
2025-11-10,16.49,12:00,c,0.05,1.7002,6832.23,0
2025-11-10,16.49,12:00,c,0.1,1.2592,6832.23,0
2025-11-10,16.49,12:00,c,0.15,0.996,6832.23,0
2025-11-10,16.49,12:00,c,0.2,0.7991,6832.23,0
2025-11-10,16.49,12:00,c,0.25,0.617,6832.23,0
2025-11-10,16.49,12:00,c,0.3,0.4878,6832.23,0
2026-04-27,16.81,06:35,p,0.05,2.5383,7160.44,0
2026-04-27,16.81,06:35,p,0.1,1.7773,7160.44,0
2026-04-27,16.81,06:35,p,0.15,1.3368,7160.44,0
2026-04-27,16.81,06:35,p,0.2,1.034,7160.44,0
2026-04-27,16.81,06:35,p,0.25,0.794,7160.44,0
2026-04-27,16.81,06:35,p,0.3,0.6026,7160.44,0
2026-04-27,16.81,06:35,c,0.05,1.6996,7160.44,0
2026-04-27,16.81,06:35,c,0.1,1.2212,7160.44,0
2026-04-27,16.81,06:35,c,0.15,0.9796,7160.44,0
2026-04-27,16.81,06:35,c,0.2,0.7952,7160.44,0
2026-04-27,16.81,06:35,c,0.25,0.6386,7160.44,0
2026-04-27,16.81,06:35,c,0.3,0.4968,7160.44,0
2026-04-27,16.81,08:00,p,0.05,2.4429,7160.14,0
2026-04-27,16.81,08:00,p,0.1,1.5934,7160.14,0
2026-04-27,16.81,08:00,p,0.15,1.1706,7160.14,0
2026-04-27,16.81,08:00,p,0.2,0.8694,7160.14,0
2026-04-27,16.81,08:00,p,0.25,0.6693,7160.14,0
2026-04-27,16.81,08:00,p,0.3,0.5009,7160.14,0
2026-04-27,16.81,08:00,c,0.05,1.5267,7160.14,0
2026-04-27,16.81,08:00,c,0.1,1.127,7160.14,0
2026-04-27,16.81,08:00,c,0.15,0.8933,7160.14,0
2026-04-27,16.81,08:00,c,0.2,0.7055,7160.14,0
2026-04-27,16.81,08:00,c,0.25,0.5508,7160.14,0
2026-04-27,16.81,08:00,c,0.3,0.4342,7160.14,0
2026-04-27,16.81,10:00,p,0.05,2.6179,7165.39,0
2026-04-27,16.81,10:00,p,0.1,1.6297,7165.39,0
2026-04-27,16.81,10:00,p,0.15,1.1522,7165.39,0
2026-04-27,16.81,10:00,p,0.2,0.8515,7165.39,0
2026-04-27,16.81,10:00,p,0.25,0.6354,7165.39,0
2026-04-27,16.81,10:00,p,0.3,0.4682,7165.39,0
2026-04-27,16.81,10:00,c,0.05,1.6888,7165.39,0
2026-04-27,16.81,10:00,c,0.1,1.2191,7165.39,0
2026-04-27,16.81,10:00,c,0.15,0.9324,7165.39,0
2026-04-27,16.81,10:00,c,0.2,0.7404,7165.39,0
2026-04-27,16.81,10:00,c,0.25,0.5855,7165.39,0
2026-04-27,16.81,10:00,c,0.3,0.4502,7165.39,0
2026-04-27,16.81,12:00,p,0.05,1.9998,7172.1,0
2026-04-27,16.81,12:00,p,0.1,1.3196,7172.1,0
2026-04-27,16.81,12:00,p,0.15,1.0,7172.1,0
2026-04-27,16.81,12:00,p,0.2,0.7827,7172.1,0
2026-04-27,16.81,12:00,p,0.25,0.5894,7172.1,0
2026-04-27,16.81,12:00,p,0.3,0.4528,7172.1,0
2026-04-27,16.81,12:00,c,0.05,1.5453,7172.1,0
2026-04-27,16.81,12:00,c,0.1,1.0693,7172.1,0
2026-04-27,16.81,12:00,c,0.15,0.8442,7172.1,0
2026-04-27,16.81,12:00,c,0.2,0.6527,7172.1,0
2026-04-27,16.81,12:00,c,0.25,0.5235,7172.1,0
2026-04-27,16.81,12:00,c,0.3,0.4104,7172.1,0
2025-02-03,17.23,06:35,p,0.05,3.79,5953.44,0
2025-02-03,17.23,06:35,p,0.1,2.7311,5953.44,0
2025-02-03,17.23,06:35,p,0.15,2.1072,5953.44,0
2025-02-03,17.23,06:35,p,0.2,1.7007,5953.44,0
2025-02-03,17.23,06:35,p,0.25,1.3405,5953.44,0
2025-02-03,17.23,06:35,p,0.3,1.0342,5953.44,0
2025-02-03,17.23,06:35,c,0.05,3.2622,5953.44,0
2025-02-03,17.23,06:35,c,0.1,2.4397,5953.44,0
2025-02-03,17.23,06:35,c,0.15,1.9408,5953.44,0
2025-02-03,17.23,06:35,c,0.2,1.5504,5953.44,0
2025-02-03,17.23,06:35,c,0.25,1.2271,5953.44,0
2025-02-03,17.23,06:35,c,0.3,0.9403,5953.44,0
2025-02-03,17.23,08:00,p,0.05,3.6346,5998.87,0
2025-02-03,17.23,08:00,p,0.1,2.6199,5998.87,0
2025-02-03,17.23,08:00,p,0.15,2.0486,5998.87,0
2025-02-03,17.23,08:00,p,0.2,1.6197,5998.87,0
2025-02-03,17.23,08:00,p,0.25,1.2679,5998.87,0
2025-02-03,17.23,08:00,p,0.3,0.9654,5998.87,0
2025-02-03,17.23,08:00,c,0.05,3.0167,5998.87,0
2025-02-03,17.23,08:00,c,0.1,2.2794,5998.87,0
2025-02-03,17.23,08:00,c,0.15,1.8246,5998.87,0
2025-02-03,17.23,08:00,c,0.2,1.4677,5998.87,0
2025-02-03,17.23,08:00,c,0.25,1.1738,5998.87,0
2025-02-03,17.23,08:00,c,0.3,0.9153,5998.87,0
2025-02-03,17.23,10:00,p,0.05,4.5323,5993.36,0
2025-02-03,17.23,10:00,p,0.1,3.333,5993.36,0
2025-02-03,17.23,10:00,p,0.15,2.6629,5993.36,0
2025-02-03,17.23,10:00,p,0.2,2.1664,5993.36,0
2025-02-03,17.23,10:00,p,0.25,1.7611,5993.36,0
2025-02-03,17.23,10:00,p,0.3,1.422,5993.36,0
2025-02-03,17.23,10:00,c,0.05,3.1484,5993.36,0
2025-02-03,17.23,10:00,c,0.1,2.3125,5993.36,0
2025-02-03,17.23,10:00,c,0.15,1.7992,5993.36,0
